v8-version,12,4,254,21,-node.29,0
v8-platform,macos,macos
shared-library,/System/Library/PrivateFrameworks/CoreAnalytics.framework/Versions/A/CoreAnalytics,0x7ff81d1ba410,0x7ff81d1db8c4,182398976
shared-library,/System/Library/PrivateFrameworks/AppleSauce.framework/Versions/A/AppleSauce,0x7ff8220811f0,0x7ff82209f16f,182398976
shared-library,/System/Library/PrivateFrameworks/LanguageModeling.framework/Versions/A/LanguageModeling,0x7ff8178724c0,0x7ff8179a2fb8,182398976
shared-library,/usr/lib/libxslt.1.dylib,0x7ff823602910,0x7ff823623236,182398976
shared-library,/usr/lib/libcmph.dylib,0x7ff821f7f814,0x7ff821f8dcde,182398976
shared-library,/System/Library/PrivateFrameworks/CoreEmoji.framework/Versions/A/CoreEmoji,0x7ff820ffa860,0x7ff821009305,182398976
shared-library,/System/Library/PrivateFrameworks/LinguisticData.framework/Versions/A/LinguisticData,0x7ff82068cbc0,0x7ff82069011a,182398976
shared-library,/System/Library/PrivateFrameworks/Lexicon.framework/Versions/A/Lexicon,0x7ff816b17bc0,0x7ff816b5660a,182398976
shared-library,/System/Library/PrivateFrameworks/BackgroundTaskManagement.framework/Versions/A/BackgroundTaskManagement,0x7ff8212c6e30,0x7ff8212dfac9,182398976
shared-library,/usr/lib/libTLE.dylib,0x7ffc1b06c170,0x7ffc1b074259,182398976
shared-library-end
profiler,begin,1000
tick,0x7ff80b1ad4ce,4783,0,0x0,6
new,CodeRange,0x1157c0000,0
new,MemoryChunk,0xd5dc6ac0000,262144
new,MemoryChunk,0xd5d8fc40000,262144
new,MemoryChunk,0xd5d8a480000,262144
new,MemoryChunk,0xd5db4bc0000,262144
new,MemoryChunk,0xd5de8500000,262144
heap-capacity,1030912
heap-available,2198828544
new,MemoryChunk,0xd5db07c0000,262144
tick,0x10f3e781f,6052,0,0x0,6
new,MemoryChunk,0xd5d6e3c0000,262144
new,MemoryChunk,0xd5dc6f80000,262144
tick,0x10ef2f750,7303,0,0x0,1
new,MemoryChunk,0xd5d77e00000,270336
tick,0x10f3eee32,8665,0,0x0,6
new,MemoryChunk,0xd5d84600000,262144
new,MemoryChunk,0xd5d768c0000,262144
tick,0x10f3e781c,9935,0,0x0,6
new,MemoryChunk,0xd5d5a300000,262144
new,MemoryChunk,0xd5dc0640000,262144
new,MemoryChunk,0xd5d5ca40000,262144
tick,0x7ff80b1b024e,11228,0,0x0,1
new,MemoryChunk,0xd5d0e0c0000,262144
code-creation,Builtin,2,12032,0x10f818cc0,768,DeoptimizationEntry_Eager
code-creation,Builtin,2,12063,0x10f819000,772,DeoptimizationEntry_Lazy
code-creation,Builtin,2,12071,0x10f819340,2724,RecordWriteSaveFP
code-creation,Builtin,2,12078,0x10f819e00,1184,RecordWriteIgnoreFP
code-creation,Builtin,2,12084,0x10f81a2c0,332,EphemeronKeyBarrierSaveFP
code-creation,Builtin,2,12091,0x10f81a440,116,EphemeronKeyBarrierIgnoreFP
code-creation,Builtin,2,12098,0x10f81a4c0,64,AdaptorWithBuiltinExitFrame
code-creation,Builtin,2,12105,0x10f81a540,16,IndirectPointerBarrierSaveFP
code-creation,Builtin,2,12112,0x10f81a580,16,IndirectPointerBarrierIgnoreFP
code-creation,Builtin,2,12119,0x10f81a5c0,292,CallFunction_ReceiverIsNullOrUndefined
code-creation,Builtin,2,12127,0x10f81a700,340,CallFunction_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,12135,0x10f81a880,376,CallFunction_ReceiverIsAny
code-creation,Builtin,2,12142,0x10f81aa00,100,CallBoundFunction
code-creation,Builtin,2,12148,0x10f81aa80,992,CallWrappedFunction
